category,sex,age,area,c_record
1,0,76,1,0
1,0,77,5,3
1,0,86,27,0
0,1,61,6,0
1,1,61,5,0
1,0,86,4,2
1,0,71,4,0
1,1,83,5,0
1,1,79,27,0
1,1,86,24,0
1,1,72,24,0
1,1,82,1,0
1,1,82,26,0
1,1,85,26,0
1,0,79,26,0
1,0,67,26,0
1,0,63,26,0
1,1,90,4,0
1,0,89,26,0
1,1,78,26,0
1,1,92,26,0
1,1,83,26,0
1,1,84,26,0
1,0,65,26,0
1,1,80,26,0
1,1,81,26,0
1,1,73,26,0
1,1,76,26,0
1,1,78,26,0
1,1,82,26,0
1,0,76,26,0
1,0,84,26,0
1,1,76,26,0
1,0,74,26,0
1,1,86,2,3
1,1,78,26,0
1,0,91,12,0
1,0,82,26,0
1,0,75,1,0
1,1,86,26,0
1,1,85,26,0
1,1,70,2,3
1,0,84,4,0
1,0,87,3,0
1,0,85,16,3
1,1,72,18,0
1,1,70,15,1
1,0,83,12,0
1,0,77,11,3
1,1,78,24,0
1,0,89,1,0
1,0,81,28,0
1,1,82,28,0
1,0,98,28,0
1,0,80,15,0
1,0,71,28,0
1,0,76,28,0
1,0,82,24,0
1,1,69,28,0
1,1,71,1,0
1,1,82,28,0
1,0,84,28,0
1,0,73,28,0
1,1,69,4,0
1,1,76,26,0
1,0,78,26,0
1,1,84,26,0
1,0,75,26,0
1,1,86,26,0
1,0,70,26,0
1,1,82,14,0
1,1,97,26,0
1,1,75,26,0
1,1,81,26,0
1,1,78,26,0
1,1,69,26,0
1,0,84,26,0
1,1,81,26,0
1,1,78,26,0
1,1,87,26,0
1,1,81,26,0
1,1,87,26,0
1,1,83,26,0
1,0,91,22,0
1,0,75,26,0
1,1,78,26,0
1,0,76,26,0
1,0,78,22,0
1,0,76,26,0
1,0,66,4,0
1,1,82,26,0
1,0,72,26,0
0,1,21,6,0
1,0,82,24,0
1,0,88,22,0
1,0,80,4,0
1,1,60,1,0
1,1,77,15,0
1,0,74,12,3
1,0,76,9,0
0,1,18,30,0
1,1,91,13,0
1,0,73,6,0
1,0,85,24,3
1,1,78,3,0
1,0,75,3,0
1,0,78,11,0
1,0,92,21,0
1,1,80,1,0
1,0,84,1,0
1,1,83,13,0
1,0,79,4,0
1,1,86,7,0
1,1,89,1,0
1,0,80,28,2
1,0,77,6,0
1,0,78,5,1
1,0,81,5,0
1,1,82,13,0
1,0,94,12,3
1,0,79,24,0
1,1,78,1,3
1,1,90,11,1
1,0,86,24,0
1,0,77,11,0
1,0,77,21,0
1,1,76,15,2
1,0,57,11,0
1,0,66,15,2
1,0,82,9,0
1,0,80,10,0
1,0,75,24,0
1,0,75,25,0
1,1,76,10,0
1,1,97,1,0
1,0,84,4,0
1,0,85,29,0
1,0,95,10,0
1,1,63,16,2
0,0,51,26,2
1,0,79,4,0
1,0,64,6,0
1,1,78,25,0
1,0,85,9,0
1,0,61,11,0
1,1,81,1,0
1,1,82,1,0
0,0,5,22,0
1,0,86,4,1
1,1,89,7,0
1,0,82,13,0
0,1,90,3,0
1,1,78,2,2
1,0,77,2,0
1,1,75,11,0
1,0,94,2,0
1,0,83,1,0
1,0,76,11,0
1,1,82,19,1
1,0,61,21,0
1,0,88,23,0
1,0,85,23,0
1,1,74,22,0
0,1,4,12,0
0,0,4,3,0
1,1,90,6,0
1,0,83,9,2
1,0,84,15,0
1,0,83,6,0
1,0,84,11,0
1,0,80,1,1
1,0,65,6,0
1,1,81,22,0
1,0,85,17,0
1,0,85,25,0
1,0,78,6,0
1,0,81,26,0
1,1,92,25,0
1,0,76,13,0
1,0,91,13,0
0,1,10,30,0
0,0,13,30,0
1,0,85,21,0
1,0,88,2,0
1,0,76,23,0
1,1,59,23,0
0,1,4,24,0
1,1,79,23,3
1,1,55,23,0
1,1,88,10,3
0,1,13,30,0
0,1,8,22,0
1,1,89,4,1
1,0,88,11,0
1,1,67,21,0
1,0,77,25,0
1,0,92,20,0
1,0,79,3,0
1,0,74,4,0
1,1,75,2,1
1,1,72,13,2
1,1,80,9,0
1,1,80,25,0
1,0,74,25,0
1,0,82,28,0
1,0,88,9,2
0,1,10,16,0
1,0,76,19,0
1,1,88,6,0
1,0,81,5,0
1,1,82,5,0
1,0,76,2,3
1,1,79,19,0
1,0,63,25,1
1,0,67,11,0
1,0,70,3,0
1,1,81,20,0
1,1,84,16,3
1,0,76,27,0
1,0,79,6,3
0,1,4,1,0
1,0,87,14,1
1,0,83,7,0
1,1,52,1,0
1,1,76,19,0
1,1,90,25,0
1,1,90,13,0
1,0,76,3,0
1,1,80,9,0
1,0,83,28,0
1,0,90,28,0
1,1,77,28,0
1,1,54,28,0
1,1,69,28,0
1,0,94,28,0
1,0,93,28,0
1,0,86,28,0
1,1,82,28,0
1,0,80,28,0
1,1,79,28,0
1,1,85,2,1
1,0,83,24,0
1,0,83,24,0
1,0,86,28,0
1,0,71,11,0
1,1,75,9,0
1,1,81,11,0
1,0,87,13,0
1,0,84,13,0
1,1,81,13,0
1,1,86,30,0
1,0,59,30,0
1,0,53,30,0
1,0,82,30,0
1,0,57,30,0
1,1,77,30,0
1,0,90,9,1
1,0,77,30,0
1,0,77,9,0
1,0,82,9,0
0,0,2,8,0
1,1,68,9,3
1,1,63,9,0
1,0,87,30,0
1,1,88,11,0
1,0,78,9,0
1,0,95,9,0
1,0,90,11,0
1,0,70,23,3
1,1,79,15,0
1,1,89,23,1
1,0,75,23,1
1,0,87,23,0
1,1,72,23,0
1,0,78,1,0
1,0,75,7,0
1,0,90,23,0
1,1,86,23,1
1,0,64,23,0
1,0,64,23,0
1,1,82,24,0
1,0,80,23,0
1,0,75,13,0
1,1,77,23,0
1,0,81,13,0
1,0,77,5,0
1,0,96,13,0
1,1,98,13,0
0,0,23,1,0
1,0,89,10,0
1,0,91,13,0
1,0,90,11,3
1,0,70,15,0
1,0,82,11,0
1,0,93,22,0
1,1,88,13,0
1,1,78,13,0
1,0,82,13,0
1,0,85,13,0
1,1,89,15,0
1,0,75,28,0
0,1,20,23,0
0,1,63,23,0
0,1,61,23,0
0,1,43,23,0
0,0,29,23,0
0,1,16,23,0
0,1,58,23,0
1,1,72,2,0
0,0,48,23,0
0,1,32,23,3
0,0,24,23,0
1,1,84,13,0
1,1,80,13,0
1,1,83,24,0
1,0,100,13,0
1,1,86,24,0
1,1,83,2,1
1,1,79,13,0
1,1,79,11,0
1,0,72,19,0
1,0,79,24,0
0,1,16,17,0
0,1,14,17,0
0,0,16,17,0
1,0,89,24,0
1,0,85,12,0
1,0,65,22,2
1,0,92,28,0
1,0,71,19,0
1,1,85,25,0
1,1,93,25,0
1,0,77,25,0
0,1,58,23,0
0,0,30,23,0
0,0,26,23,0
1,1,82,10,2
1,0,86,13,0
1,1,88,13,0
1,0,83,12,0
1,0,77,11,0
1,0,89,13,0
1,1,77,3,3
0,1,25,22,0
1,0,79,28,0
1,1,84,3,3
1,0,85,30,0
1,1,91,13,0
1,0,68,24,0
1,1,70,9,0
0,0,19,19,0
1,1,71,20,0
1,0,84,1,0
1,0,80,25,3
1,0,81,11,0
1,1,77,4,0
1,1,76,25,0
1,0,93,25,0
1,0,86,4,0
1,1,72,20,0
1,1,81,19,3
1,0,61,28,0
1,1,69,4,1
1,1,77,22,1
1,0,75,11,0
1,0,69,2,0
0,0,43,2,2
1,0,77,10,0
1,1,78,12,0
1,1,77,10,0
1,1,72,20,3
1,0,78,11,0
1,0,80,23,0
1,0,64,4,0
1,0,78,9,0
0,0,3,3,0
0,0,24,12,0
1,0,90,21,0
1,0,70,12,0
1,0,85,25,0
1,1,64,25,2
1,1,62,23,0
1,0,77,23,0
1,1,77,23,0
1,1,63,23,0
1,1,86,23,0
1,1,84,23,0
1,0,81,23,0
1,1,85,23,0
1,1,85,23,0
1,0,57,23,0
1,1,58,23,0
1,0,52,11,2
1,0,80,23,0
1,0,83,23,0
1,0,72,23,0
1,1,78,23,0
1,1,80,23,0
1,1,73,23,0
1,1,85,23,0
1,1,68,23,0
1,1,76,23,0
1,1,74,23,0
1,0,55,23,0
1,1,84,23,0
1,0,83,23,0
1,0,84,2,3
1,0,79,7,0
1,0,84,24,0
1,0,64,11,0
1,0,82,6,0
1,1,73,23,0
1,0,59,23,0
1,0,74,23,0
1,0,71,23,0
1,0,86,23,0
1,1,82,23,0
1,1,73,23,0
1,0,86,11,0
0,1,7,2,0
1,0,75,23,0
1,0,76,23,0
1,0,83,23,0
1,0,76,23,0
1,1,83,0,0
1,1,84,23,0
1,1,78,23,0
1,1,68,24,0
1,0,80,23,0
1,1,81,23,0
1,0,80,23,0
1,1,66,23,0
1,1,82,23,0
1,1,79,23,0
1,1,78,23,0
1,0,78,23,0
1,0,54,23,0
1,0,82,23,0
1,1,76,23,0
1,0,72,24,0
1,0,86,9,0
1,0,93,24,0
1,0,76,11,3
1,1,82,5,0
1,0,77,23,0
1,0,77,23,0
1,1,84,23,0
1,0,83,23,0
1,1,96,7,0
1,0,83,13,0
1,0,72,20,3
1,0,71,23,0
1,0,81,23,0
1,0,52,23,0
1,1,77,23,0
1,0,81,23,0
1,0,77,23,0
1,1,75,23,0
1,0,82,23,0
1,1,58,23,0
1,1,77,23,0
1,1,82,23,0
1,1,80,23,0
1,1,71,23,0
1,1,64,23,0
1,0,76,4,3
1,1,70,23,0
1,1,79,11,0
1,0,80,11,0
1,0,87,11,0
1,0,79,11,0
1,1,84,23,0
1,1,95,11,3
1,0,71,22,0
1,0,83,12,0
1,0,69,30,0
1,0,83,4,0
1,0,69,15,0
1,0,83,11,0
1,1,80,11,0
1,0,80,15,0
1,0,86,12,0
1,0,82,9,2
0,1,52,18,3
1,1,74,16,1
1,1,86,24,0
1,0,83,11,0
1,0,73,10,0
1,0,77,12,0
1,1,92,22,1
1,0,66,19,3
1,0,82,11,0
1,1,68,1,0
1,0,91,11,0
1,0,85,27,0
1,1,77,10,0
1,1,97,18,1
1,0,81,1,3
1,1,91,11,1
1,1,85,6,0
1,0,80,6,0
0,1,5,20,0
0,0,6,20,0
0,1,5,20,0
0,1,9,1,1
0,0,14,1,0
1,1,68,2,2
1,0,73,5,0
1,1,83,24,0
1,1,91,20,0
1,0,82,20,0
1,0,81,13,3
1,0,86,2,1
1,1,79,11,0
1,0,80,8,0
1,0,96,13,0
1,0,64,2,3
1,1,81,17,0
1,1,88,1,0
1,0,81,11,0
1,0,73,17,0
1,0,84,1,0
1,0,76,28,0
1,1,65,10,0
1,1,84,10,0
1,1,92,19,0
1,1,91,19,0
1,0,67,19,1
1,1,69,19,0
1,0,84,19,0
1,0,78,19,0
1,0,87,0,0
1,0,93,6,3
1,0,92,0,0
1,0,92,0,0
1,0,83,0,0
1,0,89,21,0
1,0,75,24,0
1,0,89,0,0
1,0,89,21,1
1,0,92,0,0
1,0,92,30,0
0,1,5,5,0
1,1,86,12,0
1,0,88,30,0
1,0,90,0,0
1,1,64,30,0
1,0,77,30,0
1,0,87,30,0
1,0,77,19,0
1,0,72,1,0
1,1,80,30,0
1,1,82,28,0
1,1,62,1,0
1,0,74,30,0
1,0,85,30,0
1,0,63,26,0
0,1,27,6,3
1,1,78,4,3
1,0,92,1,0
1,0,87,24,0
1,0,97,11,0
1,1,68,22,0
1,1,77,22,0
1,0,79,21,0
0,1,60,7,3
1,1,85,7,0
1,1,71,14,3
1,0,91,27,1
1,1,85,11,0
1,0,78,4,0
0,1,45,10,2
1,0,76,4,0
1,1,78,4,3
1,1,76,24,0
1,1,66,11,0
1,1,64,21,0
1,1,84,11,2
1,0,85,4,0
1,1,90,18,1
1,0,89,4,0
1,1,80,4,0
1,0,88,24,0
1,0,87,1,0
1,0,85,4,0
1,1,75,24,0
1,0,83,4,0
1,1,79,24,0
1,0,89,2,1
1,0,75,18,0
1,0,83,6,0
1,1,67,25,0
0,1,3,8,0
1,1,67,26,0
1,1,69,1,0
0,0,6,8,0
1,0,83,1,0
1,1,81,20,0
1,1,73,1,0
1,0,78,28,0
1,0,83,11,0
1,0,81,21,0
1,0,74,25,0
1,1,73,1,0
1,0,70,1,0
1,0,70,11,0
1,1,73,1,0
0,0,6,8,0
1,0,72,10,0
1,1,61,10,0
1,0,89,4,0
1,1,90,10,0
0,1,12,12,0
0,0,22,22,3
1,1,71,11,0
1,0,70,10,0
1,0,78,2,0
1,1,86,6,0
0,1,5,20,0
1,1,81,3,2
1,1,82,4,0
1,1,83,11,0
1,1,79,3,0
1,0,76,3,0
1,0,84,3,0
1,0,87,3,0
1,1,63,3,0
1,0,81,3,0
1,1,77,1,3
1,0,81,6,0
1,0,82,11,0
1,0,77,3,0
1,1,83,3,0
1,0,90,9,0
1,0,81,24,0
1,1,82,24,0
0,1,73,15,0
0,1,73,15,0
1,1,74,11,0
1,1,83,17,0
1,0,77,4,0
1,1,79,4,0
1,0,93,21,0
1,0,75,2,3
1,0,85,24,2
1,1,91,9,3
1,0,78,18,0
1,1,77,15,0
1,0,79,6,0
1,0,87,20,0
1,0,83,12,0
1,0,83,5,3
1,1,71,22,0
1,1,78,15,0
1,0,77,10,0
1,1,83,6,0
1,0,86,4,0
1,0,81,10,0
1,1,77,22,0
1,1,93,4,0
1,1,81,23,0
1,1,80,11,0
1,0,75,23,0
1,0,85,13,0
1,1,87,10,0
1,1,80,15,1
1,0,90,15,1
1,1,83,6,0
1,0,77,7,0
1,0,79,22,0
1,0,64,3,1
1,0,86,11,0
1,1,81,23,0
1,1,75,17,0
1,0,84,28,0
1,1,75,30,0
0,1,4,11,0
1,0,71,6,0
1,1,75,11,0
1,1,77,11,0
1,1,89,9,0
1,0,79,30,0
1,1,88,9,0
1,1,80,4,0
1,0,70,30,0
1,1,83,28,1
1,0,87,15,0
1,0,84,5,0
0,0,19,21,1
1,0,81,9,0
1,0,80,27,0
1,1,76,21,0
1,0,77,7,0
1,1,80,13,0
1,1,84,9,0
0,1,21,7,1
1,0,88,0,1
1,1,85,7,0
1,0,83,7,0
1,1,85,1,0
1,1,88,9,0
1,0,90,12,0
1,1,80,18,0
0,0,6,8,0
1,0,84,5,0
1,0,77,28,0
1,1,82,20,0
1,0,77,9,0
1,1,81,13,0
1,0,85,24,0
0,1,6,23,0
1,0,79,23,0
1,0,70,23,0
1,1,65,23,0
1,0,76,23,0
1,0,73,23,0
1,0,77,17,0
1,1,60,23,0
1,0,83,23,0
1,1,60,23,0
1,0,75,17,0
1,1,70,27,0
1,1,82,6,0
1,1,82,22,1
1,0,89,13,0
1,1,69,24,0
1,1,74,23,2
1,0,85,9,0
1,0,86,20,2
1,1,77,23,0
1,0,79,15,0
1,0,75,7,1
1,0,76,11,1
1,1,84,13,0
1,1,72,9,0
1,0,82,23,0
1,0,84,23,0
1,0,77,23,0
1,1,61,23,0
1,0,70,23,0
1,1,77,23,0
1,1,79,23,0
1,1,79,23,0
1,0,82,23,0
1,0,82,23,0
1,1,71,23,0
1,1,77,23,0
1,1,64,23,0
1,0,83,24,0
1,0,54,20,0
1,0,89,24,0
1,0,81,24,0
1,1,78,9,0
1,0,76,24,0
1,0,87,24,0
1,1,81,11,0
1,0,93,24,0
1,0,88,9,0
1,1,74,11,0
1,0,82,24,0
1,0,89,24,0
1,0,92,9,0
1,0,75,6,0
1,1,89,9,0
1,0,82,11,0
1,0,81,3,0
1,1,59,7,3
1,1,76,24,0
1,1,72,3,0
1,0,84,11,0
1,0,87,11,0
1,1,79,12,3
1,1,85,18,0
1,0,81,2,3
1,1,90,2,0
1,1,80,9,0
1,0,80,5,0
1,0,84,14,0
0,1,18,8,3
1,1,79,30,0
1,1,72,5,0
1,1,80,11,0
1,0,85,11,0
1,1,74,11,0
0,1,45,18,3
1,0,65,15,0
1,0,87,24,0
1,1,82,3,2
1,0,79,3,0
1,0,78,20,0
1,0,81,11,0
1,1,80,20,0
1,1,73,23,0
1,1,73,23,0
1,1,77,23,0
1,1,65,23,0
1,0,78,3,0
1,0,68,12,2
1,1,81,23,0
1,0,77,23,0
1,1,81,23,0
1,0,85,4,0
1,0,94,11,1
1,1,82,10,3
1,0,80,4,0
1,0,64,1,0
1,1,80,4,0
1,0,92,3,0
1,1,74,4,0
1,0,66,30,1
1,0,77,20,1
0,0,26,6,0
1,0,57,28,0
1,1,79,15,0
1,1,60,28,0
1,0,74,28,0
1,1,83,28,0
1,1,86,28,0
1,0,84,28,0
1,1,82,28,3
1,0,70,28,0
1,0,75,9,0
1,1,82,28,0
0,1,6,19,0
1,1,74,6,0
1,1,83,6,0
1,0,82,23,0
1,1,90,24,1
1,0,84,9,0
1,0,84,11,0
1,0,78,20,0
1,0,89,11,0
1,1,82,4,0
1,0,77,4,0
1,1,83,7,0
1,1,71,11,0
1,1,72,3,0
1,1,79,13,0
1,0,66,28,0
1,0,83,10,0
1,1,82,15,0
0,1,17,8,0
0,0,16,8,0
0,1,16,8,0
0,1,14,8,0
0,1,3,17,0
1,0,85,1,0
0,0,6,8,0
0,1,5,6,0
1,1,78,10,0
1,0,87,24,3
1,0,78,18,0
1,0,84,11,0
1,1,82,13,0
1,0,87,11,0
1,0,83,11,0
1,1,84,11,0
1,0,76,28,0
1,1,76,6,0
1,0,87,6,0
1,0,78,28,0
1,0,88,23,0
1,1,84,18,0
0,1,10,1,0
1,0,77,7,0
1,1,67,21,0
1,0,86,12,0
1,1,90,4,0
1,1,84,1,1
1,0,82,11,0
1,1,68,5,0
1,0,78,5,0
1,1,76,2,0
0,1,32,6,0
1,0,88,9,2
1,0,76,11,0
1,0,88,11,0
1,1,74,23,0
1,0,81,11,0
1,0,77,18,1
1,0,82,12,0
1,0,71,11,3
1,0,86,15,0
1,0,90,23,0
0,0,15,15,0
0,0,15,15,0
0,1,12,0,0
1,0,86,18,0
1,0,80,22,0
1,1,55,9,0
1,0,84,9,0
1,1,73,9,0
1,1,82,18,0
1,0,73,9,0
1,1,86,12,0
1,0,93,9,0
1,0,85,11,0
1,0,70,11,0
1,1,89,9,0
1,1,85,9,0
1,1,72,4,0
1,0,79,25,3
1,0,85,9,0
1,1,87,4,0
1,1,86,20,0
1,0,87,18,0
1,1,84,2,0
1,0,82,2,0
1,0,64,11,0
1,0,89,10,0
1,0,94,10,0
1,1,82,15,0
1,0,79,4,0
1,1,72,23,2
1,1,93,29,3
1,1,74,13,0
1,0,89,15,0
1,0,89,16,0
1,1,77,3,0
1,0,74,1,0
1,1,77,19,0
1,1,80,11,0
1,0,84,11,0
1,1,88,11,0
1,1,85,11,0
1,1,71,3,0
1,0,92,14,1
1,1,85,14,0
1,1,74,16,0
1,1,73,13,3
0,0,3,30,0
0,1,50,15,0
0,1,45,15,0
1,1,78,5,0
0,0,64,15,0
0,1,40,15,0
1,1,72,3,0
1,1,90,22,0
1,0,82,4,0
1,0,86,25,0
1,1,85,15,0
1,0,89,6,0
0,0,37,18,3
1,1,79,22,3
1,1,66,0,0
0,0,18,26,0
0,0,19,26,0
0,0,19,15,0
0,0,18,16,0
0,0,20,16,0
0,0,19,16,0
1,1,82,24,0
1,1,78,4,1
1,1,88,25,0
1,0,83,27,0
1,0,84,10,0
1,1,63,26,0
1,1,77,15,3
1,0,79,10,0
1,1,77,4,0
1,1,79,7,0
1,1,76,7,0
1,0,80,7,0
1,0,86,6,0
1,1,78,10,0
1,1,80,10,0
1,1,83,10,0
1,0,69,22,0
1,1,83,10,0
1,0,79,10,0
1,1,63,10,0
1,0,90,6,0
1,0,82,4,0
1,0,78,13,0
1,0,77,7,0
1,0,84,10,0
1,0,89,3,2
1,1,85,7,0
1,1,84,23,0
1,0,94,26,0
1,0,89,7,1
1,0,85,6,0
1,1,92,15,0
1,0,78,1,0
1,0,83,14,0
1,0,85,25,0
1,0,71,28,0
1,1,65,15,0
1,0,85,12,0
1,0,82,23,0
1,0,90,11,0
1,0,85,1,0
1,0,78,5,0
1,0,63,28,0
1,0,81,19,1
1,1,68,4,0
1,0,79,19,0
0,0,9,20,0
0,1,7,20,0
1,1,83,19,0
1,1,76,19,0
1,0,73,19,0
1,0,91,19,0
1,0,85,19,0
1,1,83,19,0
1,1,74,19,0
1,1,68,19,0
1,1,84,19,0
1,1,81,19,0
1,1,88,18,0
1,0,78,3,0
1,0,85,18,0
1,0,83,25,0
1,1,91,7,0
1,1,81,18,0
1,1,88,19,0
1,1,72,18,0
1,1,84,2,1
1,0,85,18,0
1,0,86,18,0
1,1,78,12,0
1,0,80,18,0
1,0,82,18,0
1,1,77,18,0
1,0,84,18,0
1,1,77,4,0
1,1,68,18,3
1,1,73,22,0
1,1,83,18,0
1,1,71,2,0
1,0,73,25,0
1,0,85,9,0
1,0,80,15,0
1,0,83,18,0
1,1,73,17,0
1,0,79,16,0
1,0,81,15,0
1,0,63,18,1
1,1,74,19,0
1,1,73,28,2
0,1,17,20,0
0,1,19,20,0
0,1,18,1,0
1,0,83,4,0
1,1,77,11,0
1,0,95,1,0
1,1,84,11,3
1,1,75,3,0
1,1,92,2,0
1,0,84,2,0
1,1,73,5,0
1,0,76,11,0
1,0,80,1,0
1,1,63,3,0
1,1,80,4,3
1,0,74,12,0
1,0,72,2,2
1,0,58,8,0
1,0,93,2,0
1,0,86,9,0
1,1,76,15,0
1,0,88,23,0
1,0,80,6,0
1,0,81,20,0
1,1,70,24,0
1,1,78,24,0
0,1,52,1,2
1,0,69,11,0
1,1,73,12,3
1,1,78,4,0
1,1,69,25,0
1,0,77,20,0
0,1,23,6,0
0,1,29,6,0
1,0,87,11,0
1,0,85,24,0
1,0,80,9,0
1,0,88,23,0
1,1,80,7,2
1,0,88,18,0
1,1,82,9,0
1,0,78,19,1
1,0,85,5,0
1,0,83,6,0
1,0,86,1,0
1,0,78,6,0
1,0,77,17,0
1,0,73,3,0
1,1,86,3,0
1,0,78,4,3
1,0,75,11,0
1,0,82,13,0
1,0,77,2,0
1,0,89,19,0
1,0,83,11,0
1,0,89,11,0
1,0,73,20,0
1,0,78,11,0
1,1,81,18,0
1,0,83,11,0
1,0,92,4,0
1,0,80,11,0
1,0,85,11,0
1,0,79,1,0
1,0,73,15,0
1,0,81,11,0
1,0,83,18,0
1,0,87,5,0
1,1,74,2,0
1,1,91,8,0
1,0,86,8,0
1,1,77,11,0
1,1,80,2,0
1,1,77,1,0
1,1,63,4,0
1,0,88,22,2
1,0,86,27,0
0,1,26,15,3
1,1,81,9,3
1,0,74,7,0
1,0,81,15,0
1,1,86,3,3
1,0,78,5,0
1,1,79,25,0
0,0,18,30,0
1,1,82,20,0
0,0,22,30,0
1,0,81,25,0
1,0,84,11,0
1,0,80,2,2
1,1,71,22,0
0,1,11,21,0
1,0,85,21,2
1,1,70,4,0
1,1,65,28,0
1,0,94,17,0
1,1,80,22,0
1,0,82,20,0
1,0,79,20,0
1,1,71,20,0
1,0,90,20,0
1,0,72,20,0
1,0,64,20,0
1,0,89,20,0
1,0,100,20,0
1,1,85,20,0
1,0,98,20,0
1,0,87,20,0
1,1,74,20,0
1,0,92,20,0
1,0,77,18,0
1,1,90,20,0
1,0,96,20,0
1,0,84,20,0
1,1,86,20,0
1,0,85,20,0
1,1,65,20,0
1,0,91,20,0
1,0,89,20,0
1,0,96,20,0
1,0,81,20,0
1,0,94,20,0
1,1,69,20,0
1,0,87,20,0
1,0,84,9,0
1,1,77,9,0
1,0,76,9,0
1,0,85,9,0
1,0,85,17,3
1,0,70,9,0
1,1,81,23,0
1,1,90,9,0
1,0,68,22,0
1,0,70,11,0
1,0,72,20,0
1,1,78,12,0
1,0,87,5,0
1,0,80,22,3
1,0,84,5,1
1,0,82,18,0
1,1,67,20,0
1,0,65,5,0
1,0,79,6,0
1,0,74,16,0
1,1,54,9,3
1,1,81,10,0
1,1,81,1,2
1,0,83,9,0
0,0,8,16,0
1,0,70,12,0
1,1,75,20,0
1,0,83,18,0
0,1,14,10,0
1,0,87,11,0
1,0,74,4,0
1,0,78,28,0
1,1,80,1,0
1,0,78,4,0
1,0,73,24,0
1,0,88,11,0
1,1,85,2,1
1,0,89,21,0
1,0,70,1,1
0,0,16,30,0
0,1,4,30,0
0,1,12,30,0
1,0,83,20,0
1,0,74,26,0
1,0,60,6,3
1,0,82,13,0
1,1,79,10,2
1,1,85,18,0
1,0,92,2,0
1,0,85,11,0
1,0,84,22,0
1,0,78,11,0
1,1,64,10,0
1,0,71,3,0
1,0,68,3,0
1,0,60,28,0
1,1,87,3,0
1,0,59,16,1
1,0,84,3,0
1,1,87,23,3
0,0,8,26,0
0,0,9,26,0
0,0,19,29,0
1,0,66,27,0
1,1,89,22,0
0,0,19,15,0
1,1,82,30,0
1,1,84,15,0
1,0,85,1,0
0,0,24,30,0
0,1,3,30,0
1,0,86,16,0
1,1,80,26,2
0,1,25,6,0
0,1,31,6,0
0,1,22,6,0
0,1,40,6,0
0,1,54,6,0
0,1,18,1,0
0,0,39,6,0
0,0,47,6,0
1,0,80,20,0
0,0,17,1,0
1,1,88,24,0
0,1,20,20,1
1,0,90,12,0
1,0,71,11,0
1,0,84,28,0
1,0,80,18,0
1,0,84,13,0
1,1,82,10,0
1,0,89,15,0
1,1,74,15,0
1,1,79,19,0
1,1,69,25,0
1,1,84,15,0
1,1,79,28,0
1,0,73,28,0
1,0,82,28,0
1,1,72,4,0
1,1,75,28,0
1,0,86,28,0
1,1,88,28,0
1,1,78,28,0
1,1,78,28,0
1,0,77,13,0
1,0,83,25,0
1,0,61,1,0
1,0,82,15,2
1,0,91,26,0
1,1,90,23,3
1,0,84,14,0
1,0,71,25,2
1,0,74,6,0
1,0,88,2,1
1,1,84,20,0
1,0,77,19,0
1,0,86,9,0
1,0,79,22,0
1,1,89,14,0
1,0,74,24,1
1,0,81,5,1
1,0,77,15,0
1,0,84,13,0
1,0,89,12,0
0,0,11,30,0
1,0,81,14,0
0,0,9,30,0
1,1,87,9,2
0,0,2,4,0
0,1,7,4,0
1,0,83,1,1
1,0,75,30,0
1,0,82,4,0
1,0,80,12,0
1,1,70,4,0
1,0,74,4,0
1,0,94,20,0
1,0,64,11,0
1,1,77,20,0
1,0,76,18,0
1,1,69,13,0
1,1,88,11,0
1,1,78,3,0
1,0,85,20,0
1,1,72,6,0
1,0,80,10,3
1,0,82,9,0
1,1,79,10,0
0,0,11,2,0
1,0,82,7,3
1,0,79,24,0
1,0,79,9,0
1,0,80,24,0
1,0,87,13,0
1,1,70,3,1
1,1,83,7,2
1,0,83,13,0
1,0,82,13,0
1,0,84,3,1
1,0,80,24,0
1,0,82,22,0
1,0,88,26,0
1,1,82,2,0
1,0,85,20,0
1,0,83,20,0
1,1,66,20,0
1,0,87,20,0
1,0,86,20,0
1,0,84,20,0
1,1,80,20,3
1,1,70,20,0
1,0,67,20,0
1,1,88,20,0
1,1,76,6,0
1,0,80,20,0
1,1,91,20,0
1,0,87,22,1
1,0,84,20,0
1,0,80,20,0
1,0,85,20,0
1,1,87,20,0
1,0,72,20,0
1,1,85,20,0
1,1,84,20,0
1,0,97,20,0
1,0,92,20,0
1,0,85,20,0
1,0,75,15,0
1,0,85,20,0
1,0,80,24,0
1,0,85,20,0
1,0,89,20,0
1,0,93,20,0
1,1,88,20,0
1,1,82,20,0
1,0,77,20,0
1,0,91,5,0
1,1,72,5,2
1,1,78,4,1
1,0,86,27,0
1,0,72,7,0
1,0,90,20,0
1,0,80,5,0
1,0,81,24,0
1,0,76,11,0
1,1,89,24,0
1,0,78,10,0
1,1,83,20,0
1,1,82,3,0
1,0,46,10,0
1,0,88,20,3
0,0,28,30,0
1,0,61,27,0
1,0,86,28,1
1,0,84,9,0
1,0,85,22,0
1,0,87,11,0
1,1,72,9,0
1,1,69,9,0
0,1,6,30,0
1,1,76,1,0
1,0,80,11,0
1,0,92,9,0
1,0,83,1,0
1,0,85,21,0
1,0,83,4,0
1,1,78,6,0
1,0,72,6,0
0,0,4,30,0
1,0,91,11,0
1,0,82,9,0
1,0,80,11,0
1,0,83,5,0
