category,sex,age,area,c_record
1,1,81,6,0
1,0,85,6,0
1,0,84,6,0
1,1,97,6,0
1,1,93,6,0
1,1,84,6,0
1,1,92,6,0
1,1,85,6,0
1,0,79,11,0
1,1,77,6,0
1,0,90,6,0
1,0,90,6,0
1,1,74,6,0
1,0,83,6,0
1,0,90,6,0
1,0,77,11,0
1,0,92,6,0
1,0,85,6,0
1,0,83,6,0
1,0,95,6,0
1,0,90,6,0
1,0,92,6,0
1,1,76,11,0
1,1,93,6,0
1,0,79,6,0
1,0,66,6,0
1,0,94,6,0
1,0,96,6,0
1,0,96,6,0
1,0,96,6,0
1,0,80,6,0
1,0,91,6,0
1,0,89,6,0
1,0,86,11,0
1,0,84,12,0
1,0,93,6,0
1,0,84,6,0
1,0,88,6,0
1,0,95,6,0
1,0,82,6,0
1,0,84,6,0
1,0,89,6,0
1,0,98,6,0
1,0,69,28,1
1,0,88,28,0
1,0,85,28,1
1,0,74,28,0
1,0,75,28,0
1,0,78,28,0
1,0,92,28,0
1,0,85,28,0
1,0,78,28,3
1,1,83,28,0
1,1,86,18,0
1,0,87,28,0
1,1,97,22,0
1,0,78,2,0
0,0,3,25,0
1,1,77,20,1
1,0,79,18,0
1,0,77,16,0
1,1,79,16,0
0,0,25,29,3
0,0,19,29,0
0,1,30,29,3
1,1,78,11,0
0,1,3,27,0
1,0,85,10,0
1,0,76,9,0
1,0,84,16,0
1,0,87,16,0
1,0,75,16,0
1,0,80,4,3
1,0,83,16,3
1,0,84,16,0
1,1,69,16,0
1,0,78,16,0
1,0,83,16,0
0,1,15,2,0
1,1,84,25,1
0,0,49,19,2
1,1,86,12,3
1,1,75,10,1
0,1,48,4,0
0,1,6,17,0
1,0,79,18,0
1,0,85,5,1
0,1,45,1,3
0,1,7,2,0
1,1,79,23,0
1,0,77,23,0
1,1,83,11,0
0,1,6,20,0
1,0,78,1,0
1,1,84,15,2
1,1,81,0,0
1,1,82,0,2
1,0,81,16,3
1,0,92,16,0
1,0,90,16,2
1,1,87,16,0
1,1,70,16,0
0,1,63,5,2
1,1,92,9,1
0,0,4,25,0
0,0,5,25,0
1,0,82,20,0
1,0,95,25,0
1,1,75,25,0
1,0,82,24,1
1,0,85,25,0
1,0,74,25,0
1,0,88,18,0
1,1,88,18,0
1,0,77,18,0
1,0,71,18,0
1,0,77,18,0
1,1,81,18,0
1,0,98,18,0
1,0,84,18,0
1,1,80,18,0
1,0,86,18,0
1,0,77,18,0
1,0,75,22,0
1,0,76,6,0
1,0,90,30,0
1,0,82,30,0
1,0,89,30,0
1,1,80,30,0
1,0,85,30,0
1,0,90,30,0
1,0,84,30,0
1,0,90,30,0
0,0,22,17,0
0,1,28,17,0
0,1,27,17,0
1,1,82,18,0
1,0,88,18,0
1,0,70,18,0
1,1,83,16,0
1,0,81,16,0
1,0,86,11,0
1,0,90,11,0
1,0,80,11,0
1,0,86,11,0
1,0,91,11,0
1,0,85,11,0
1,0,87,11,0
1,0,88,11,0
1,1,74,11,0
1,1,79,11,0
1,1,64,11,0
1,1,80,11,0
0,1,50,11,0
1,1,86,11,0
1,0,89,11,0
1,0,88,11,0
1,0,83,11,0
1,1,89,11,0
1,0,86,11,0
1,1,95,11,0
1,0,82,11,0
1,0,91,11,0
1,0,73,11,0
1,0,78,11,0
1,0,87,11,0
1,0,84,11,0
1,0,83,11,0
1,1,60,11,0
1,0,81,11,0
1,1,74,11,0
1,0,85,11,0
1,1,64,11,0
1,0,83,11,0
1,0,73,11,0
1,0,92,29,0
1,0,74,11,0
1,0,84,11,0
1,0,89,29,0
1,1,81,11,0
1,1,85,11,0
1,1,92,29,0
1,1,84,29,0
1,0,88,29,0
1,0,84,29,0
1,1,76,29,0
0,0,7,15,0
1,0,68,29,0
1,1,85,29,0
1,0,88,29,0
1,0,82,29,0
1,1,81,29,0
1,0,90,12,1
1,0,76,12,2
1,0,65,23,3
1,1,80,19,0
1,1,89,19,0
1,0,86,19,0
1,0,94,19,0
1,1,86,19,0
1,1,86,19,0
1,1,80,19,0
1,0,85,19,0
1,0,78,19,0
1,1,85,24,0
0,0,8,13,0
1,0,85,5,0
1,1,74,19,0
1,0,95,10,0
1,1,70,14,0
1,1,84,5,0
1,1,88,10,1
1,1,83,4,1
0,0,5,12,0
0,0,6,24,0
1,0,83,5,0
1,0,92,18,0
0,1,62,18,0
0,1,34,10,3
0,0,27,6,0
1,0,81,1,1
1,0,97,10,1
0,1,42,5,0
1,1,89,20,0
1,1,76,30,0
1,0,83,25,0
1,0,91,18,1
1,0,85,18,0
1,0,83,18,0
1,0,77,18,0
1,0,84,18,0
1,0,92,18,0
1,0,83,18,0
1,0,83,18,0
1,0,83,18,0
1,1,75,18,0
1,1,80,18,0
1,0,81,18,0
1,0,77,18,0
1,1,60,18,0
1,0,89,18,0
1,0,83,18,0
1,0,78,18,0
1,1,78,18,0
1,1,70,13,1
1,0,77,6,0
1,1,76,6,0
1,0,88,6,0
1,0,89,4,1
1,0,48,6,0
1,1,64,6,0
1,0,86,6,0
1,1,66,6,0
1,0,73,5,0
1,0,85,6,0
1,0,99,6,0
1,0,82,6,0
1,0,94,6,0
0,0,26,12,0
1,0,82,6,0
0,0,25,12,0
0,0,55,12,0
0,0,21,12,0
1,0,87,6,0
1,0,88,6,0
1,1,82,6,0
1,0,94,6,0
1,0,88,6,0
1,0,85,6,0
1,0,91,6,0
1,0,85,6,0
1,0,86,6,0
1,0,88,6,0
1,1,82,7,0
1,0,88,5,0
1,1,86,28,0
1,0,84,5,0
0,1,20,9,0
0,0,51,28,3
1,0,58,9,0
1,0,85,2,0
1,0,77,11,0
1,1,83,11,0
1,0,89,11,0
1,1,81,11,0
1,0,89,11,0
1,1,84,11,0
1,1,77,11,0
1,0,79,11,0
1,1,84,11,0
1,1,81,11,0
1,0,82,11,0
1,0,85,11,0
1,0,87,11,0
1,0,94,11,0
1,0,76,11,0
1,1,70,11,0
1,1,88,11,0
1,0,72,11,0
1,1,81,11,0
1,0,83,11,0
1,0,72,13,1
0,1,25,3,3
1,0,77,15,0
0,0,6,1,0
0,1,5,12,0
1,1,81,2,0
0,1,3,2,0
1,0,82,24,0
1,1,69,15,0
1,0,79,1,2
1,0,92,22,1
0,1,3,5,0
1,0,80,3,0
1,0,68,17,1
0,1,26,23,3
0,0,29,23,2
0,1,23,22,0
1,0,75,11,2
1,0,67,13,2
1,1,86,22,0
0,0,29,7,0
0,1,6,21,0
1,0,58,1,3
1,1,89,10,0
0,0,5,3,0
1,0,79,15,0
1,1,77,3,0
1,0,76,15,0
1,0,83,17,0
1,0,85,28,3
1,0,68,30,0
1,1,66,9,0
0,1,46,9,0
1,0,86,10,2
1,0,79,15,0
1,1,77,9,0
1,0,78,7,0
1,0,85,10,0
1,1,64,24,3
1,0,81,11,0
1,0,75,20,0
1,1,78,25,0
1,0,67,7,0
1,1,89,6,0
1,0,74,4,0
1,1,83,26,0
0,0,8,1,0
0,1,32,28,0
1,1,81,8,0
1,0,91,13,0
1,1,87,18,1
0,1,76,7,0
1,1,83,15,0
0,0,4,20,0
0,1,31,20,0
1,0,76,16,1
1,1,86,22,2
1,1,80,9,0
1,1,69,22,0
0,1,30,2,0
1,1,73,23,0
1,0,73,22,0
1,1,81,23,0
1,0,94,10,0
1,0,77,10,0
1,0,82,10,0
1,0,87,21,0
1,0,82,10,0
1,1,85,10,0
1,1,75,10,0
0,1,36,25,0
0,1,29,25,0
0,1,29,25,0
0,0,28,25,0
0,1,29,25,0
0,1,28,25,0
0,1,28,25,0
0,1,30,25,0
1,0,95,10,0
1,0,90,27,0
1,1,79,1,0
1,0,84,7,3
1,1,80,4,0
1,0,72,23,0
0,0,30,17,0
0,0,23,17,0
0,1,34,17,0
0,1,27,17,0
0,1,25,17,0
0,1,31,17,0
0,1,22,17,0
0,0,25,17,0
0,0,23,17,0
0,1,22,17,0
0,0,45,17,0
0,0,33,17,0
1,0,78,5,0
0,1,29,17,0
1,1,95,14,1
1,0,79,5,3
0,0,21,17,0
0,1,16,19,0
1,0,66,18,0
0,0,27,10,0
1,1,90,16,0
1,1,49,28,3
1,0,82,10,0
1,1,75,9,3
0,1,12,12,0
1,0,92,15,3
1,0,80,15,0
1,1,62,20,0
1,1,89,15,1
1,0,96,24,0
0,0,26,25,0
0,1,32,25,0
1,0,75,5,0
1,0,94,16,2
0,0,32,22,0
1,0,73,9,3
1,0,82,10,0
0,0,20,19,0
1,1,80,8,0
1,0,81,8,0
1,0,64,8,0
1,1,82,8,0
1,0,73,8,0
1,0,80,8,0
1,0,80,8,0
1,0,75,22,0
1,1,82,25,0
1,0,81,8,0
1,1,85,24,0
1,0,86,8,0
1,0,81,25,0
1,1,64,3,0
1,0,76,10,2
1,0,85,3,0
1,0,90,3,0
1,0,81,3,0
1,0,86,3,0
1,0,80,4,0
0,0,22,29,0
0,0,26,29,0
0,0,24,29,0
1,1,80,16,0
1,1,84,4,0
0,0,4,21,0
1,0,96,14,0
1,1,69,6,0
1,1,84,7,0
1,0,87,11,0
1,0,73,11,0
1,0,83,11,0
1,0,85,11,0
1,1,82,11,0
1,0,78,11,0
1,0,82,11,0
1,0,79,11,0
1,1,84,11,0
1,1,83,11,0
1,0,81,11,0
1,0,69,11,0
1,0,87,11,0
1,0,87,11,0
1,0,80,11,0
0,1,6,2,0
1,0,86,11,0
1,0,84,17,0
1,0,89,28,0
1,0,88,24,0
1,1,89,2,0
1,0,85,2,0
1,0,85,20,0
1,0,66,25,0
1,0,75,25,0
1,0,86,25,0
1,0,76,25,0
1,0,84,25,2
1,0,74,25,0
1,0,74,25,0
1,0,79,20,3
1,1,80,10,2
1,1,82,9,2
1,1,80,18,3
1,1,67,18,0
1,0,82,24,0
1,1,90,13,0
1,1,86,23,0
1,1,80,13,1
1,0,84,5,1
1,0,81,6,2
1,0,87,2,0
1,1,87,19,2
1,0,77,0,0
1,1,73,0,0
1,0,87,17,0
1,0,86,17,0
1,1,69,17,0
1,0,64,17,0
1,0,89,17,0
1,1,84,17,0
1,0,56,0,0
1,0,87,17,0
1,0,72,0,0
1,0,67,17,0
1,0,79,17,3
1,1,63,0,0
1,1,73,17,0
1,0,85,17,0
1,0,74,17,0
1,1,73,0,0
1,1,77,17,0
1,0,82,17,0
1,1,82,0,0
1,1,75,0,0
1,1,75,0,0
1,1,75,0,0
1,1,77,0,0
1,1,85,10,0
1,0,75,0,0
1,0,73,0,0
1,0,78,11,0
1,1,80,0,0
1,1,82,0,0
1,0,73,0,0
1,1,77,10,0
1,0,44,0,0
0,0,23,18,0
0,1,23,18,0
1,1,67,0,0
0,1,27,18,0
1,1,78,0,0
0,1,25,18,0
0,1,23,18,0
1,1,83,12,0
1,0,74,0,0
0,1,43,18,0
0,1,40,18,0
1,1,81,0,0
0,0,35,18,0
0,1,40,18,0
0,1,40,18,0
1,1,75,0,0
0,0,33,18,0
0,1,37,18,0
0,1,33,18,0
0,1,40,18,0
1,0,72,22,1
1,0,93,21,3
1,0,79,11,1
1,1,86,17,0
1,0,82,17,0
1,1,85,25,0
1,0,78,25,0
1,0,82,10,0
0,0,28,18,0
1,1,90,17,0
1,1,86,28,0
1,1,82,17,0
1,0,78,17,0
1,1,76,6,3
1,0,77,13,1
1,0,89,20,1
0,1,4,29,0
1,0,85,1,0
1,1,75,6,0
1,0,80,21,2
1,0,83,5,0
1,0,74,9,0
1,0,83,10,0
1,1,80,15,0
1,1,76,28,3
1,0,77,28,0
1,0,74,28,2
1,0,73,2,0
1,0,77,28,0
1,0,78,28,0
0,1,20,21,0
1,1,82,28,2
1,0,88,28,3
1,0,80,28,3
1,0,75,27,0
0,1,8,27,0
0,1,5,9,0
1,0,72,9,3
0,1,35,23,0
1,0,92,23,0
1,0,95,9,3
1,0,75,0,0
1,0,86,13,0
1,0,80,13,0
1,1,86,1,3
1,1,72,10,0
1,0,95,22,0
0,0,22,10,1
0,0,6,21,0
0,1,5,7,0
0,0,22,16,0
1,1,84,27,0
1,0,84,27,0
1,0,87,13,1
1,1,93,16,2
0,1,8,6,1
1,1,81,24,0
1,1,80,1,0
1,1,68,30,0
1,0,83,25,0
1,0,75,25,0
1,0,90,25,0
1,0,85,25,0
1,0,79,25,0
1,0,82,25,0
1,0,81,25,0
1,0,80,25,0
1,0,79,25,0
1,1,71,22,2
1,0,90,25,0
1,0,88,25,0
1,0,86,10,2
0,1,18,26,0
1,0,64,10,0
1,1,83,25,0
1,0,76,20,3
1,1,91,25,0
1,0,88,25,0
1,1,76,25,0
1,0,87,25,0
1,0,89,25,0
1,0,82,25,0
1,0,83,25,0
1,1,77,25,0
1,1,95,25,0
0,1,26,9,0
1,1,82,25,0
1,0,73,25,0
0,1,27,11,0
1,0,86,9,0
1,0,75,22,0
0,1,23,17,0
0,0,25,17,0
0,0,52,17,0
0,0,49,17,0
0,0,48,17,0
0,1,40,17,0
0,0,22,17,0
0,1,22,17,0
0,1,27,17,0
0,1,32,17,0
0,1,29,17,0
0,1,22,17,0
0,1,24,17,0
0,0,21,17,0
0,1,25,17,0
0,0,21,17,0
0,1,21,17,0
0,0,21,17,0
0,1,23,17,0
1,0,74,24,0
0,0,4,9,0
1,1,76,24,0
1,1,77,11,0
1,0,80,11,0
1,1,83,11,0
1,1,80,11,0
1,0,80,11,0
1,1,76,11,0
1,1,74,11,0
1,0,64,11,0
1,0,84,11,0
1,0,77,11,0
1,1,82,11,0
1,0,78,11,0
1,0,84,11,0
1,0,74,11,0
1,0,85,6,0
1,1,82,6,0
1,0,78,7,0
1,1,74,6,0
1,1,81,10,0
1,1,82,0,1
1,0,96,6,0
1,1,83,2,1
0,1,24,4,3
1,0,82,28,1
1,1,84,19,0
1,0,72,19,1
1,1,78,19,0
1,1,78,19,0
1,0,72,19,0
1,0,71,19,0
1,0,80,7,0
0,0,4,22,0
1,0,75,24,0
1,1,77,15,2
1,0,69,27,3
1,1,84,5,0
0,1,27,21,0
1,0,70,1,3
1,0,98,20,0
1,0,70,6,0
1,1,80,27,2
1,1,72,20,0
1,0,95,1,0
1,1,84,25,0
1,0,76,1,0
1,1,80,12,1
1,0,82,22,3
0,0,12,9,0
1,1,83,23,2
1,0,89,12,0
1,1,95,1,0
1,0,85,11,0
1,0,74,19,0
0,1,9,12,0
1,0,85,22,3
0,1,31,21,2
1,0,87,30,0
1,1,69,1,0
1,0,87,25,0
1,1,78,0,3
1,0,83,22,0
1,0,76,6,0
1,1,79,6,0
1,0,80,28,0
1,1,81,21,0
1,0,83,1,0
1,0,88,12,0
0,0,10,9,0
1,0,78,18,0
1,1,76,22,0
1,0,83,16,0
1,0,87,16,0
1,1,59,27,0
1,0,79,9,0
1,0,98,0,2
1,0,74,28,0
1,0,89,10,0
1,0,84,10,0
1,0,81,10,0
1,0,64,10,0
1,0,75,10,0
1,0,85,16,3
1,0,79,4,1
1,1,106,3,3
1,0,73,9,0
1,0,71,3,3
0,0,27,27,0
1,1,84,3,1
0,0,24,12,0
1,0,86,7,0
0,0,26,5,0
1,0,72,21,0
1,0,77,9,0
1,0,81,23,0
1,1,84,23,1
1,1,84,28,0
1,1,71,0,1
1,1,85,11,0
1,1,61,26,0
1,0,61,11,3
1,0,79,6,0
1,0,84,1,1
1,0,83,25,0
1,1,84,11,0
1,0,72,3,0
1,0,74,3,0
1,0,71,3,0
1,1,89,3,0
1,0,94,29,0
0,1,5,26,0
0,0,6,9,0
1,0,86,15,0
1,0,77,24,0
1,1,75,2,0
0,0,22,3,1
1,1,81,28,1
1,1,81,13,0
1,1,83,4,1
1,0,78,28,1
1,0,77,28,0
1,0,83,2,2
1,0,72,10,0
1,1,61,14,2
1,0,83,7,0
1,0,62,11,0
1,1,65,11,0
1,0,89,11,0
1,0,91,11,0
1,0,95,11,0
1,1,76,11,0
1,1,86,21,0
1,0,83,21,0
1,1,90,11,0
1,0,80,11,0
1,0,75,11,0
1,1,86,11,0
1,1,78,11,0
1,1,84,11,0
1,1,88,23,0
1,0,90,23,0
1,1,84,10,0
1,1,76,9,0
0,0,18,17,0
0,1,17,21,0
0,1,17,21,0
0,1,18,21,0
0,1,15,21,0
1,0,84,24,0
0,1,13,21,0
1,1,86,23,0
1,0,80,1,0
1,0,93,16,1
1,0,70,18,1
1,1,87,2,1
1,0,99,18,0
1,0,87,1,0
0,1,8,6,0
1,1,87,12,0
1,1,75,2,2
0,1,12,30,0
0,0,11,30,0
1,1,83,1,0
0,0,19,18,0
1,1,75,4,2
0,1,24,13,2
1,1,78,24,0
1,1,78,21,1
1,1,91,3,0
1,0,71,4,0
1,0,88,23,0
1,0,78,28,0
1,0,81,0,3
1,0,77,22,3
1,0,86,12,0
1,0,78,11,0
1,1,82,11,0
1,0,76,11,0
1,1,81,11,0
1,0,79,11,0
1,1,85,11,0
1,1,91,11,0
1,0,74,11,0
1,0,74,11,0
1,0,93,11,0
1,0,90,11,0
1,1,93,11,0
1,0,82,11,0
1,1,77,11,0
1,1,89,11,0
1,1,89,11,0
1,0,66,11,0
1,1,68,11,0
1,0,69,6,1
1,1,72,7,2
1,1,86,27,0
1,0,72,10,0
1,1,72,23,0
1,0,79,25,0
1,0,85,3,0
1,1,87,3,0
1,0,94,28,0
1,0,79,1,0
1,1,84,10,0
1,1,82,19,1
1,0,84,6,0
1,0,85,19,0
1,1,66,19,0
1,0,78,19,0
1,0,73,19,0
1,0,78,19,0
1,1,81,19,0
1,0,78,19,0
1,1,81,19,0
1,1,81,19,0
1,0,84,19,0
1,0,84,13,0
1,0,77,3,3
1,0,72,20,0
1,1,87,9,1
1,1,76,11,0
0,0,27,10,1
1,0,79,2,1
1,0,54,25,0
1,1,69,10,3
1,1,75,20,0
1,1,82,7,0
1,1,83,20,0
1,0,87,18,0
1,1,85,2,0
0,1,17,19,0
0,1,18,19,0
0,1,16,30,0
1,1,83,20,1
1,0,81,16,1
1,1,88,9,2
1,0,76,10,3
1,1,70,5,0
0,1,5,21,0
1,0,86,22,0
1,0,91,16,0
1,0,91,16,0
1,1,79,16,0
1,1,82,16,0
1,0,73,5,0
1,0,83,22,0
1,1,71,28,0
1,1,95,2,1
0,0,6,15,0
1,0,89,5,1
1,1,72,4,0
1,0,73,7,0
0,0,30,5,0
1,1,95,22,0
1,0,82,10,0
1,0,82,10,0
1,1,84,10,0
1,1,67,10,0
1,0,83,10,0
1,0,86,10,0
1,0,61,10,0
1,1,76,10,0
1,0,76,4,0
0,0,29,3,0
1,0,82,2,1
0,0,38,3,0
0,0,35,3,0
1,0,64,7,1
0,0,55,3,0
0,0,37,3,0
0,0,42,3,0
1,0,75,10,0
0,0,30,3,0
0,0,50,3,0
0,0,45,3,0
1,0,81,10,0
1,0,89,22,0
1,1,84,1,0
1,0,82,17,0
1,1,69,15,0
1,1,60,20,2
1,1,80,20,1
0,0,5,23,0
0,0,44,13,3
1,1,88,24,0
0,0,23,1,0
1,0,86,1,3
1,1,75,1,1
1,0,75,1,0
1,0,83,14,0
0,1,18,6,0
1,1,89,19,1
1,0,75,10,0
1,1,75,13,0
1,0,81,24,0
0,0,50,18,0
1,1,87,24,0
1,0,79,9,0
1,0,80,18,0
1,0,79,27,1
0,0,43,28,0
1,1,80,1,0
1,1,78,7,0
1,0,86,23,1
1,0,87,5,1
0,0,6,14,0
0,0,7,30,0
1,0,82,9,0
1,0,70,12,0
1,0,74,4,2
1,1,91,27,2
0,0,25,2,0
1,0,81,28,0
1,1,78,2,0
1,0,85,12,0
1,1,73,1,1
0,0,7,8,0
1,0,80,28,0
1,0,83,23,0
0,1,6,27,0
1,0,79,1,0
1,0,84,18,1
1,0,87,0,0
0,0,66,4,0
1,1,63,7,0
1,1,70,24,1
1,1,74,1,1
1,0,83,1,0
1,1,75,1,0
1,0,87,15,0
1,1,75,1,0
1,0,84,1,0
1,1,77,1,0
1,1,74,1,0
1,0,84,13,0
1,1,72,1,1
1,0,,27,1
1,0,85,11,0
1,0,85,11,0
1,1,81,11,0
1,1,82,11,0
1,0,92,11,0
1,1,78,11,0
1,1,71,11,0
1,0,89,11,0
1,0,76,11,0
1,0,84,11,0
1,0,92,11,0
1,0,76,11,0
1,1,67,11,0
1,1,60,3,0
1,0,88,3,0
1,1,85,3,0
1,1,70,3,0
1,0,85,3,0
1,1,95,3,0
1,0,86,9,3
1,0,75,19,0
0,1,15,13,0
1,1,69,24,0
1,1,67,30,0
1,0,69,30,0
1,1,77,30,0
1,1,86,30,0
1,1,86,19,0
1,1,71,30,0
1,0,70,30,0
1,0,74,30,0
1,0,69,30,0
1,0,67,30,0
1,1,77,28,0
1,0,81,30,0
1,1,68,30,0
1,0,65,30,0
1,1,81,28,1
1,1,78,30,0
1,0,77,30,0
1,1,85,30,0
1,0,87,20,0
1,0,80,30,0
1,1,64,30,0
1,1,70,30,0
1,0,88,30,0
1,0,77,28,0
1,0,74,28,0
1,1,64,30,0
1,0,69,30,0
1,1,70,30,0
1,0,63,30,0
0,0,24,30,0
1,0,85,30,0
0,0,27,30,0
1,1,65,30,0
1,0,62,30,0
1,1,69,30,0
1,0,66,30,0
1,0,82,30,0
1,1,83,30,0
1,0,81,30,0
1,1,82,30,0
0,1,76,6,2
0,0,66,6,0
1,0,66,16,3
1,1,91,30,0
1,1,84,30,0
1,0,67,30,0
1,1,67,30,0
1,0,73,30,0
1,0,75,30,0
1,1,84,13,0
1,0,79,7,0
1,1,84,7,0
1,0,64,7,0
1,0,,29,0
1,0,93,1,1
1,1,80,3,0
1,0,87,20,0
1,0,77,23,0
0,0,14,21,0
0,0,44,16,1
1,1,88,5,0
0,1,70,5,0
1,0,83,16,0
1,0,72,12,0
1,0,70,25,0
1,1,80,25,0
1,0,71,13,2
0,1,22,15,1
1,0,80,12,1
1,0,76,5,0
1,1,83,15,3
1,0,90,10,0
1,0,78,27,0
1,1,80,9,0
1,0,63,18,3
1,1,91,25,3
1,1,84,30,3
0,0,28,30,0
1,1,69,30,0
1,1,70,13,1
1,1,94,0,0
0,0,42,15,1
1,0,89,19,0
1,0,84,27,0
0,1,9,25,0
1,0,83,19,3
1,0,84,30,0
1,0,87,21,0
1,0,84,20,3
1,1,77,0,0
1,0,87,1,1
1,0,77,4,0
1,0,87,3,0
1,0,88,13,0
1,0,95,3,0
1,1,85,6,0
1,1,83,13,0
1,0,76,18,0
1,0,83,11,0
1,0,76,11,0
1,1,82,11,0
1,0,82,11,0
1,0,78,11,0
1,0,77,11,0
1,1,75,11,0
1,1,70,11,0
1,1,77,11,0
1,0,86,11,0
1,0,77,9,0
1,0,90,24,0
1,0,82,2,1
1,0,82,3,0
1,1,81,3,0
1,0,78,3,0
1,0,90,3,0
1,0,77,3,0
1,1,78,3,0
1,0,81,3,0
1,0,71,3,0
1,0,76,3,0
1,0,60,3,0
1,0,77,3,0
1,1,85,3,0
1,0,84,3,0
1,0,79,3,0
1,0,84,9,3
0,0,35,3,0
1,0,79,3,0
1,0,63,3,0
1,0,78,3,0
1,0,90,9,0
1,0,80,19,0
1,1,82,19,1
1,0,76,19,0
1,1,76,19,0
1,0,74,19,0
1,0,75,19,0
1,1,87,18,0
1,0,77,30,2
1,0,86,1,0
1,1,84,29,0
1,0,80,29,0
1,1,81,22,0
1,0,83,22,0
1,1,88,19,1
1,1,89,6,0
1,1,71,1,0
1,0,83,19,2
1,1,81,10,3
1,0,77,1,0
1,1,69,10,0
1,0,78,10,0
1,1,71,27,0
1,1,80,17,0
1,0,78,15,0
1,1,82,15,0
1,1,80,30,0
1,1,79,9,1
1,1,74,5,1
1,1,78,2,1
1,0,78,28,0
1,0,75,10,0
1,0,76,10,0
1,1,75,10,0
1,0,88,10,0
1,1,78,10,0
1,0,82,10,0
1,1,72,10,0
1,1,85,0,0
1,0,88,6,0
1,0,75,0,3
1,0,75,24,0
1,0,81,9,0
1,0,83,9,0
0,1,65,9,0
0,0,73,9,0
1,1,84,9,0
0,1,58,9,0
1,0,69,1,3
1,0,83,22,0
1,1,53,23,3
1,1,91,10,0
1,1,91,19,3
1,1,81,17,0
1,1,82,12,0
1,0,92,21,0
1,1,73,1,0
1,0,90,1,0
1,1,71,1,0
1,1,74,1,0
1,1,69,1,0
1,1,75,1,0
1,0,87,1,0
1,1,76,1,1
1,1,77,22,0
1,1,75,1,0
1,1,79,22,0
1,1,81,22,0
1,1,75,1,0
0,1,30,14,0
1,1,76,22,0
1,1,86,1,0
1,0,89,22,0
1,0,83,1,0
1,0,78,11,0
1,0,71,11,0
1,0,82,11,0
1,1,76,11,0
1,0,62,11,0
1,1,67,11,0
1,0,86,11,0
1,1,93,3,0
1,1,81,3,0
1,0,77,3,0
1,0,78,3,0
1,1,75,3,0
1,0,81,3,0
1,1,86,3,0
1,0,65,3,0
1,1,85,10,0
1,0,81,23,0
0,1,42,12,3
1,0,83,4,0
1,0,79,20,1
0,1,31,9,3
1,0,79,3,0
1,1,70,21,0
1,0,75,22,0
1,1,67,13,1
1,0,85,20,3
1,0,89,10,0
0,0,51,18,2
0,1,26,21,0
0,0,8,21,0
1,0,64,3,1
0,1,39,7,0
1,1,83,16,1
1,0,70,22,3
1,1,86,15,3
1,0,80,28,0
1,0,84,28,0
1,0,86,28,0
1,1,90,28,0
1,0,90,7,3
1,0,80,3,0
1,1,68,22,0
1,0,79,22,0
1,0,71,28,3
1,0,84,10,0
1,0,89,23,0
1,1,83,3,0
1,0,77,13,3
1,1,73,4,0
1,0,79,11,0
1,1,76,22,1
1,1,79,25,1
1,0,96,17,1
1,0,88,1,0
1,1,67,5,0
1,1,78,24,0
1,0,76,24,0
1,1,63,9,2
1,1,80,10,0
1,0,91,20,1
1,0,93,1,0
1,1,80,15,0
1,1,101,13,2
0,1,18,2,0
1,0,84,13,0
1,0,81,4,0
1,1,87,29,0
1,0,63,28,3
1,0,83,12,0
0,1,42,20,2
